# ASCII 1D datafile generated by TiberCAD
# x Strain_11 Strain_22 Strain_33 Strain_12 Strain_23 Strain_13 Stress_11 Stress_22 Stress_33 Stress_12 Stress_23 Stress_13 Displacement_x Displacement_y Displacement_z 
1521.86 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.78275e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.37964e-10 0 0 
1521.92 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.78275e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.38311e-10 0 0 
1521.97 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.7752e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.38659e-10 0 0 
1522.03 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.76765e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.39006e-10 0 0 
1522.08 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.7601e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.39354e-10 0 0 
1522.14 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.745e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.39701e-10 0 0 
1522.19 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.73743e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.40049e-10 0 0 
1522.25 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.71476e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.40396e-10 0 0 
1522.3 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.70721e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.40744e-10 0 0 
1522.36 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.69966e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.41091e-10 0 0 
1522.41 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.69211e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.41439e-10 0 0 
1522.47 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.69211e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.41787e-10 0 0 
1522.52 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.67701e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.42134e-10 0 0 
1522.58 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.66946e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.42482e-10 0 0 
1522.63 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.67701e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.42829e-10 0 0 
1522.69 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.66944e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.43177e-10 0 0 
1522.74 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.66944e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.43524e-10 0 0 
1522.8 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.66189e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.43872e-10 0 0 
1522.85 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.63922e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.44219e-10 0 0 
1522.91 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.63167e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.44567e-10 0 0 
1522.96 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.63167e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.44914e-10 0 0 
1523.02 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.63922e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.45262e-10 0 0 
1523.07 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.63922e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.45609e-10 0 0 
1523.13 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.63922e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.45957e-10 0 0 
1523.18 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.61657e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.46304e-10 0 0 
1523.24 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.59393e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.46652e-10 0 0 
1523.29 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.5788e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.46999e-10 0 0 
1523.35 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.54101e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.47347e-10 0 0 
1523.4 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.51079e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.47694e-10 0 0 
1523.46 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.50324e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.48042e-10 0 0 
1523.51 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.51079e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.48389e-10 0 0 
1523.57 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.51079e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.48737e-10 0 0 
1523.62 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.49569e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.49084e-10 0 0 
1523.68 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.48814e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.49432e-10 0 0 
1523.73 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.48814e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.49779e-10 0 0 
1523.79 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.48059e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.50127e-10 0 0 
1523.84 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.45792e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.50474e-10 0 0 
1523.9 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.4428e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.50822e-10 0 0 
1523.95 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.43525e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.51169e-10 0 0 
1524.01 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.4126e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.51517e-10 0 0 
1524.06 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.3975e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.51864e-10 0 0 
1524.12 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.3975e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.52212e-10 0 0 
1524.17 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.3975e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.5256e-10 0 0 
1524.23 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.3975e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.52907e-10 0 0 
1524.28 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.38238e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.53255e-10 0 0 
1524.34 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.36726e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.53602e-10 0 0 
1524.39 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.35971e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.5395e-10 0 0 
1524.45 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.34461e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.54297e-10 0 0 
1524.5 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.34461e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.54645e-10 0 0 
1524.56 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.32949e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.54992e-10 0 0 
1524.61 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.30682e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.5534e-10 0 0 
1524.67 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.29172e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.55687e-10 0 0 
1524.72 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.26907e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.56035e-10 0 0 
1524.78 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.26152e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.56382e-10 0 0 
1524.83 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.25395e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.5673e-10 0 0 
1524.89 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.24638e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.57077e-10 0 0 
1524.94 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.23883e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.57425e-10 0 0 
1525 0.0064042 -0.0104271 -0.0104271 0 0 0 -2.23128e-11 -4.44119 -4.44119 0 6.95383e-16 0 1.57772e-10 0 0 
1525 -5.63993e-14 0 0 0 0 0 -2.24808e-11 -5.86553e-12 -5.86553e-12 0 -4.00741e-28 0 1.57772e-10 0 0 
1525.06 -5.59552e-14 0 0 0 0 0 -2.23038e-11 -5.81935e-12 -5.81935e-12 0 -3.97586e-28 0 1.57772e-10 0 0 
1525.11 -5.59552e-14 0 0 0 0 0 -2.23038e-11 -5.81935e-12 -5.81935e-12 0 -3.97586e-28 0 1.57772e-10 0 0 
1525.17 -5.66214e-14 0 0 0 0 0 -2.25693e-11 -5.88862e-12 -5.88862e-12 0 -4.02319e-28 0 1.57772e-10 0 0 
1525.22 -5.66214e-14 0 0 0 0 0 -2.25693e-11 -5.88862e-12 -5.88862e-12 0 -4.02319e-28 0 1.57772e-10 0 0 
1525.28 -5.68434e-14 0 0 0 0 0 -2.26578e-11 -5.91172e-12 -5.91172e-12 0 -4.03897e-28 0 1.57772e-10 0 0 
1525.33 -5.70655e-14 0 0 0 0 0 -2.27463e-11 -5.93481e-12 -5.93481e-12 0 -4.05475e-28 0 1.57772e-10 0 0 
1525.39 -5.68434e-14 0 0 0 0 0 -2.26578e-11 -5.91172e-12 -5.91172e-12 0 -4.03897e-28 0 1.57772e-10 0 0 
1525.44 -5.61773e-14 0 0 0 0 0 -2.23923e-11 -5.84244e-12 -5.84244e-12 0 -3.99164e-28 0 1.57772e-10 0 0 
1525.5 -5.59552e-14 0 0 0 0 0 -2.23038e-11 -5.81935e-12 -5.81935e-12 0 -3.97586e-28 0 1.57772e-10 0 0 
1525.55 -5.61773e-14 0 0 0 0 0 -2.23923e-11 -5.84244e-12 -5.84244e-12 0 -3.99164e-28 0 1.57772e-10 0 0 
1525.61 -5.63993e-14 0 0 0 0 0 -2.24808e-11 -5.86553e-12 -5.86553e-12 0 -4.00741e-28 0 1.57772e-10 0 0 
1525.66 -5.72875e-14 0 0 0 0 0 -2.28348e-11 -5.9579e-12 -5.9579e-12 0 -4.07052e-28 0 1.57772e-10 0 0 
1525.72 -5.75096e-14 0 0 0 0 0 -2.29233e-11 -5.98099e-12 -5.98099e-12 0 -4.0863e-28 0 1.57772e-10 0 0 
1525.77 -5.68434e-14 0 0 0 0 0 -2.26578e-11 -5.91172e-12 -5.91172e-12 0 -4.03897e-28 0 1.57772e-10 0 0 
1525.83 -5.63993e-14 0 0 0 0 0 -2.24808e-11 -5.86553e-12 -5.86553e-12 0 -4.00741e-28 0 1.57772e-10 0 0 
1525.88 -5.61773e-14 0 0 0 0 0 -2.23923e-11 -5.84244e-12 -5.84244e-12 0 -3.99164e-28 0 1.57772e-10 0 0 
1525.94 -5.59552e-14 0 0 0 0 0 -2.23038e-11 -5.81935e-12 -5.81935e-12 0 -3.97586e-28 0 1.57772e-10 0 0 
1525.99 -5.59552e-14 0 0 0 0 0 -2.23038e-11 -5.81935e-12 -5.81935e-12 0 -3.97586e-28 0 1.57772e-10 0 0 
1526.05 -5.59552e-14 0 0 0 0 0 -2.23038e-11 -5.81935e-12 -5.81935e-12 0 -3.97586e-28 0 1.57772e-10 0 0 
1526.1 -5.63993e-14 0 0 0 0 0 -2.24808e-11 -5.86553e-12 -5.86553e-12 0 -4.00741e-28 0 1.57772e-10 0 0 
1526.16 -5.70655e-14 0 0 0 0 0 -2.27463e-11 -5.93481e-12 -5.93481e-12 0 -4.05475e-28 0 1.57772e-10 0 0 
1526.21 -5.70655e-14 0 0 0 0 0 -2.27463e-11 -5.93481e-12 -5.93481e-12 0 -4.05475e-28 0 1.57772e-10 0 0 
1526.27 -5.66214e-14 0 0 0 0 0 -2.25693e-11 -5.88862e-12 -5.88862e-12 0 -4.02319e-28 0 1.57772e-10 0 0 
1526.32 -5.61773e-14 0 0 0 0 0 -2.23923e-11 -5.84244e-12 -5.84244e-12 0 -3.99164e-28 0 1.57772e-10 0 0 
1526.38 -5.59552e-14 0 0 0 0 0 -2.23038e-11 -5.81935e-12 -5.81935e-12 0 -3.97586e-28 0 1.57772e-10 0 0 
1526.43 -5.63993e-14 0 0 0 0 0 -2.24808e-11 -5.86553e-12 -5.86553e-12 0 -4.00741e-28 0 1.57772e-10 0 0 
1526.49 -5.63993e-14 0 0 0 0 0 -2.24808e-11 -5.86553e-12 -5.86553e-12 0 -4.00741e-28 0 1.57772e-10 0 0 
1526.54 -5.63993e-14 0 0 0 0 0 -2.24808e-11 -5.86553e-12 -5.86553e-12 0 -4.00741e-28 0 1.57772e-10 0 0 
1526.6 -5.70655e-14 0 0 0 0 0 -2.27463e-11 -5.93481e-12 -5.93481e-12 0 -4.05475e-28 0 1.57772e-10 0 0 
1526.65 -5.68434e-14 0 0 0 0 0 -2.26578e-11 -5.91172e-12 -5.91172e-12 0 -4.03897e-28 0 1.57772e-10 0 0 
1526.71 -5.70655e-14 0 0 0 0 0 -2.27463e-11 -5.93481e-12 -5.93481e-12 0 -4.05475e-28 0 1.57772e-10 0 0 
1526.76 -5.77316e-14 0 0 0 0 0 -2.30118e-11 -6.00409e-12 -6.00409e-12 0 -4.10208e-28 0 1.57772e-10 0 0 
1526.82 -5.79536e-14 0 0 0 0 0 -2.31003e-11 -6.02718e-12 -6.02718e-12 0 -4.11785e-28 0 1.57772e-10 0 0 
1526.87 -5.81757e-14 0 0 0 0 0 -2.31888e-11 -6.05027e-12 -6.05027e-12 0 -4.13363e-28 0 1.57772e-10 0 0 
1526.93 -5.79536e-14 0 0 0 0 0 -2.31003e-11 -6.02718e-12 -6.02718e-12 0 -4.11785e-28 0 1.57772e-10 0 0 
1526.98 -5.77316e-14 0 0 0 0 0 -2.30118e-11 -6.00409e-12 -6.00409e-12 0 -4.10208e-28 0 1.57772e-10 0 0 
1527.04 -5.75096e-14 0 0 0 0 0 -2.29233e-11 -5.98099e-12 -5.98099e-12 0 -4.0863e-28 0 1.57772e-10 0 0 
1527.09 -5.72875e-14 0 0 0 0 0 -2.28348e-11 -5.9579e-12 -5.9579e-12 0 -4.07052e-28 0 1.57772e-10 0 0 
1527.15 -5.61773e-14 0 0 0 0 0 -2.23923e-11 -5.84244e-12 -5.84244e-12 0 -3.99164e-28 0 1.57772e-10 0 0 
1527.2 -5.50671e-14 0 0 0 0 0 -2.19497e-11 -5.72697e-12 -5.72697e-12 0 -3.91275e-28 0 1.57772e-10 0 0 
1527.26 -5.50671e-14 0 0 0 0 0 -2.19497e-11 -5.72697e-12 -5.72697e-12 0 -3.91275e-28 0 1.57772e-10 0 0 
1527.31 -5.57332e-14 0 0 0 0 0 -2.22153e-11 -5.79625e-12 -5.79625e-12 0 -3.96008e-28 0 1.57772e-10 0 0 
1527.37 -5.61773e-14 0 0 0 0 0 -2.23923e-11 -5.84244e-12 -5.84244e-12 0 -3.99164e-28 0 1.57772e-10 0 0 
1527.42 -5.55112e-14 0 0 0 0 0 -2.21267e-11 -5.77316e-12 -5.77316e-12 0 -3.9443e-28 0 1.57772e-10 0 0 
1527.48 -5.55112e-14 0 0 0 0 0 -2.21267e-11 -5.77316e-12 -5.77316e-12 0 -3.9443e-28 0 1.57772e-10 0 0 
1527.53 -5.55112e-14 0 0 0 0 0 -2.21267e-11 -5.77316e-12 -5.77316e-12 0 -3.9443e-28 0 1.57772e-10 0 0 
1527.59 -5.55112e-14 0 0 0 0 0 -2.21267e-11 -5.77316e-12 -5.77316e-12 0 -3.9443e-28 0 1.57772e-10 0 0 
1527.64 -5.50671e-14 0 0 0 0 0 -2.19497e-11 -5.72697e-12 -5.72697e-12 0 -3.91275e-28 0 1.57772e-10 0 0 
1527.7 -5.4845e-14 0 0 0 0 0 -2.18612e-11 -5.70388e-12 -5.70388e-12 0 -3.89697e-28 0 1.57772e-10 0 0 
1527.75 -5.4845e-14 0 0 0 0 0 -2.18612e-11 -5.70388e-12 -5.70388e-12 0 -3.89697e-28 0 1.57772e-10 0 0 
1527.81 -5.41789e-14 0 0 0 0 0 -2.15957e-11 -5.6346e-12 -5.6346e-12 0 -3.84964e-28 0 1.57772e-10 0 0 
1527.86 -5.32907e-14 0 0 0 0 0 -2.12417e-11 -5.54223e-12 -5.54223e-12 0 -3.78653e-28 0 1.57772e-10 0 0 
1527.92 -5.26246e-14 0 0 0 0 0 -2.09762e-11 -5.47296e-12 -5.47296e-12 0 -3.7392e-28 0 1.57772e-10 0 0 
1527.97 -5.24025e-14 0 0 0 0 0 -2.08876e-11 -5.44986e-12 -5.44986e-12 0 -3.72342e-28 0 1.57772e-10 0 0 
1528.03 -5.19584e-14 0 0 0 0 0 -2.07106e-11 -5.40368e-12 -5.40368e-12 0 -3.69187e-28 0 1.57772e-10 0 0 
1528.08 -5.19584e-14 0 0 0 0 0 -2.07106e-11 -5.40368e-12 -5.40368e-12 0 -3.69187e-28 0 1.57772e-10 0 0 
1528.14 -5.15143e-14 0 0 0 0 0 -2.05336e-11 -5.35749e-12 -5.35749e-12 0 -3.66031e-28 0 1.57772e-10 0 0 
1528.19 -5.10703e-14 0 0 0 0 0 -2.03566e-11 -5.31131e-12 -5.31131e-12 0 -3.62876e-28 0 1.57772e-10 0 0 
1528.25 -5.19584e-14 0 0 0 0 0 -2.07106e-11 -5.40368e-12 -5.40368e-12 0 -3.69187e-28 0 1.57772e-10 0 0 
1528.3 -5.24025e-14 0 0 0 0 0 -2.08876e-11 -5.44986e-12 -5.44986e-12 0 -3.72342e-28 0 1.57772e-10 0 0 
1528.36 -5.19584e-14 0 0 0 0 0 -2.07106e-11 -5.40368e-12 -5.40368e-12 0 -3.69187e-28 0 1.57772e-10 0 0 
1528.41 -5.19584e-14 0 0 0 0 0 -2.07106e-11 -5.40368e-12 -5.40368e-12 0 -3.69187e-28 0 1.57772e-10 0 0 
1528.47 -5.21805e-14 0 0 0 0 0 -2.07991e-11 -5.42677e-12 -5.42677e-12 0 -3.70765e-28 0 1.57772e-10 0 0 
1528.52 -5.28466e-14 0 0 0 0 0 -2.10647e-11 -5.49605e-12 -5.49605e-12 0 -3.75498e-28 0 1.57772e-10 0 0 
1528.58 -5.30687e-14 0 0 0 0 0 -2.11532e-11 -5.51914e-12 -5.51914e-12 0 -3.77076e-28 0 1.57772e-10 0 0 
1528.63 -5.28466e-14 0 0 0 0 0 -2.10647e-11 -5.49605e-12 -5.49605e-12 0 -3.75498e-28 0 1.57772e-10 0 0 
1528.69 -5.28466e-14 0 0 0 0 0 -2.10647e-11 -5.49605e-12 -5.49605e-12 0 -3.75498e-28 0 1.57772e-10 0 0 
1528.74 -5.26246e-14 0 0 0 0 0 -2.09762e-11 -5.47296e-12 -5.47296e-12 0 -3.7392e-28 0 1.57772e-10 0 0 
1528.8 -5.19584e-14 0 0 0 0 0 -2.07106e-11 -5.40368e-12 -5.40368e-12 0 -3.69187e-28 0 1.57772e-10 0 0 
1528.85 -5.19584e-14 0 0 0 0 0 -2.07106e-11 -5.40368e-12 -5.40368e-12 0 -3.69187e-28 0 1.57772e-10 0 0 
1528.91 -5.21805e-14 0 0 0 0 0 -2.07991e-11 -5.42677e-12 -5.42677e-12 0 -3.70765e-28 0 1.57772e-10 0 0 
1528.96 -5.17364e-14 0 0 0 0 0 -2.06221e-11 -5.38058e-12 -5.38058e-12 0 -3.67609e-28 0 1.57772e-10 0 0 
1529.02 -5.15143e-14 0 0 0 0 0 -2.05336e-11 -5.35749e-12 -5.35749e-12 0 -3.66031e-28 0 1.57772e-10 0 0 
1529.07 -5.12923e-14 0 0 0 0 0 -2.04451e-11 -5.3344e-12 -5.3344e-12 0 -3.64454e-28 0 1.57772e-10 0 0 
1529.13 -5.17364e-14 0 0 0 0 0 -2.06221e-11 -5.38058e-12 -5.38058e-12 0 -3.67609e-28 0 1.57772e-10 0 0 
1529.18 -5.17364e-14 0 0 0 0 0 -2.06221e-11 -5.38058e-12 -5.38058e-12 0 -3.67609e-28 0 1.57772e-10 0 0 
1529.24 -5.10703e-14 0 0 0 0 0 -2.03566e-11 -5.31131e-12 -5.31131e-12 0 -3.62876e-28 0 1.57772e-10 0 0 
1529.29 -5.15143e-14 0 0 0 0 0 -2.05336e-11 -5.35749e-12 -5.35749e-12 0 -3.66031e-28 0 1.57772e-10 0 0 
1529.35 -5.15143e-14 0 0 0 0 0 -2.05336e-11 -5.35749e-12 -5.35749e-12 0 -3.66031e-28 0 1.57772e-10 0 0 
1529.4 -5.10703e-14 0 0 0 0 0 -2.03566e-11 -5.31131e-12 -5.31131e-12 0 -3.62876e-28 0 1.57772e-10 0 0 
1529.46 -5.06262e-14 0 0 0 0 0 -2.01796e-11 -5.26512e-12 -5.26512e-12 0 -3.59721e-28 0 1.57772e-10 0 0 
1529.51 -5.01821e-14 0 0 0 0 0 -2.00026e-11 -5.21894e-12 -5.21894e-12 0 -3.56565e-28 0 1.57772e-10 0 0 
1529.57 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1529.62 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1529.68 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1529.73 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1529.79 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1529.84 -5.01821e-14 0 0 0 0 0 -2.00026e-11 -5.21894e-12 -5.21894e-12 0 -3.56565e-28 0 1.57772e-10 0 0 
1529.9 -4.95159e-14 0 0 0 0 0 -1.97371e-11 -5.14966e-12 -5.14966e-12 0 -3.51832e-28 0 1.57772e-10 0 0 
1529.95 -4.9738e-14 0 0 0 0 0 -1.98256e-11 -5.17275e-12 -5.17275e-12 0 -3.5341e-28 0 1.57772e-10 0 0 
1530.01 -4.996e-14 0 0 0 0 0 -1.99141e-11 -5.19584e-12 -5.19584e-12 0 -3.54987e-28 0 1.57772e-10 0 0 
1530.06 -4.996e-14 0 0 0 0 0 -1.99141e-11 -5.19584e-12 -5.19584e-12 0 -3.54987e-28 0 1.57772e-10 0 0 
1530.12 -5.01821e-14 0 0 0 0 0 -2.00026e-11 -5.21894e-12 -5.21894e-12 0 -3.56565e-28 0 1.57772e-10 0 0 
1530.17 -5.01821e-14 0 0 0 0 0 -2.00026e-11 -5.21894e-12 -5.21894e-12 0 -3.56565e-28 0 1.57772e-10 0 0 
1530.23 -4.996e-14 0 0 0 0 0 -1.99141e-11 -5.19584e-12 -5.19584e-12 0 -3.54987e-28 0 1.57772e-10 0 0 
1530.28 -4.9738e-14 0 0 0 0 0 -1.98256e-11 -5.17275e-12 -5.17275e-12 0 -3.5341e-28 0 1.57772e-10 0 0 
1530.34 -4.95159e-14 0 0 0 0 0 -1.97371e-11 -5.14966e-12 -5.14966e-12 0 -3.51832e-28 0 1.57772e-10 0 0 
1530.39 -4.95159e-14 0 0 0 0 0 -1.97371e-11 -5.14966e-12 -5.14966e-12 0 -3.51832e-28 0 1.57772e-10 0 0 
1530.45 -4.95159e-14 0 0 0 0 0 -1.97371e-11 -5.14966e-12 -5.14966e-12 0 -3.51832e-28 0 1.57772e-10 0 0 
1530.5 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1530.56 -5.12923e-14 0 0 0 0 0 -2.04451e-11 -5.3344e-12 -5.3344e-12 0 -3.64454e-28 0 1.57772e-10 0 0 
1530.61 -5.10703e-14 0 0 0 0 0 -2.03566e-11 -5.31131e-12 -5.31131e-12 0 -3.62876e-28 0 1.57772e-10 0 0 
1530.67 -5.06262e-14 0 0 0 0 0 -2.01796e-11 -5.26512e-12 -5.26512e-12 0 -3.59721e-28 0 1.57772e-10 0 0 
1530.72 -5.01821e-14 0 0 0 0 0 -2.00026e-11 -5.21894e-12 -5.21894e-12 0 -3.56565e-28 0 1.57772e-10 0 0 
1530.78 -5.06262e-14 0 0 0 0 0 -2.01796e-11 -5.26512e-12 -5.26512e-12 0 -3.59721e-28 0 1.57772e-10 0 0 
1530.83 -5.06262e-14 0 0 0 0 0 -2.01796e-11 -5.26512e-12 -5.26512e-12 0 -3.59721e-28 0 1.57772e-10 0 0 
1530.89 -5.08482e-14 0 0 0 0 0 -2.02681e-11 -5.28821e-12 -5.28821e-12 0 -3.61298e-28 0 1.57772e-10 0 0 
1530.94 -5.12923e-14 0 0 0 0 0 -2.04451e-11 -5.3344e-12 -5.3344e-12 0 -3.64454e-28 0 1.57772e-10 0 0 
1531 -5.10703e-14 0 0 0 0 0 -2.03566e-11 -5.31131e-12 -5.31131e-12 0 -3.62876e-28 0 1.57772e-10 0 0 
1531 -5.10703e-14 0 0 0 0 0 -2.03566e-11 -5.31131e-12 -5.31131e-12 0 -3.62876e-28 0 1.57772e-10 0 0 
1531.06 -5.08482e-14 0 0 0 0 0 -2.02681e-11 -5.28821e-12 -5.28821e-12 0 -3.61298e-28 0 1.57772e-10 0 0 
1531.11 -5.06262e-14 0 0 0 0 0 -2.01796e-11 -5.26512e-12 -5.26512e-12 0 -3.59721e-28 0 1.57772e-10 0 0 
1531.17 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1531.22 -5.06262e-14 0 0 0 0 0 -2.01796e-11 -5.26512e-12 -5.26512e-12 0 -3.59721e-28 0 1.57772e-10 0 0 
1531.28 -5.04041e-14 0 0 0 0 0 -2.00911e-11 -5.24203e-12 -5.24203e-12 0 -3.58143e-28 0 1.57772e-10 0 0 
1531.33 -5.01821e-14 0 0 0 0 0 -2.00026e-11 -5.21894e-12 -5.21894e-12 0 -3.56565e-28 0 1.57772e-10 0 0 
1531.39 -5.01821e-14 0 0 0 0 0 -2.00026e-11 -5.21894e-12 -5.21894e-12 0 -3.56565e-28 0 1.57772e-10 0 0 
1531.44 -4.92939e-14 0 0 0 0 0 -1.96485e-11 -5.12657e-12 -5.12657e-12 0 -3.50254e-28 0 1.57772e-10 0 0 
1531.5 -4.86278e-14 0 0 0 0 0 -1.9383e-11 -5.05729e-12 -5.05729e-12 0 -3.45521e-28 0 1.57772e-10 0 0 
1531.55 -4.88498e-14 0 0 0 0 0 -1.94715e-11 -5.08038e-12 -5.08038e-12 0 -3.47099e-28 0 1.57772e-10 0 0 
1531.61 -4.86278e-14 0 0 0 0 0 -1.9383e-11 -5.05729e-12 -5.05729e-12 0 -3.45521e-28 0 1.57772e-10 0 0 
