# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# 12 ProbabilityDensity_10
# 13 ProbabilityDensity_11
# 14 ProbabilityDensity_12
# 15 ProbabilityDensity_13
# 16 ProbabilityDensity_14
# 17 ProbabilityDensity_15
# 18 ProbabilityDensity_16
# 19 ProbabilityDensity_17
# 20 ProbabilityDensity_18
# 21 ProbabilityDensity_19
# 22 ProbabilityDensity_20
# 23 ProbabilityDensity_21
# 24 eDensity
# 25 hDensity
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 ProbabilityDensity_17 ProbabilityDensity_18 ProbabilityDensity_19 ProbabilityDensity_20 ProbabilityDensity_21 eDensity hDensity 
3.1741 32521.3 31644.1 1.45073e+06 1.43344e+06 5.63352e+06 5.63537e+06 163293 156388 1.56769e+06 1.51925e+06 4.78798e+06 2.73964e+06 2.73906e+06 1.80771e+06 1.8064e+06 2.48672e+06 2.48426e+06 2.10026e+06 1.82974e+06 2.04661e+06 1.83431e+06 1.6075e+06 2.89526e+18 7.7511e+11 
3.2728 37802.3 36899 1.46329e+06 1.44379e+06 5.43107e+06 5.43213e+06 411256 404098 1.49603e+06 1.45145e+06 4.68182e+06 2.72476e+06 2.72614e+06 1.91627e+06 1.9132e+06 2.35759e+06 2.35843e+06 1.85244e+06 1.68569e+06 2.26742e+06 2.0937e+06 2.02216e+06 2.88057e+18 8.41527e+11 
3.37151 46031.9 44921.4 1.476e+06 1.4581e+06 5.14206e+06 5.13983e+06 756104 731931 1.39844e+06 1.36249e+06 4.5084e+06 2.70802e+06 2.70868e+06 2.06589e+06 2.04885e+06 2.18293e+06 2.20302e+06 1.62223e+06 1.6052e+06 2.41502e+06 2.33939e+06 2.24958e+06 2.86249e+18 9.4285e+11 
3.47021 58232.8 57751.6 1.49387e+06 1.47654e+06 4.77078e+06 4.76749e+06 1.17385e+06 1.15264e+06 1.28017e+06 1.25831e+06 4.25816e+06 2.68607e+06 2.68678e+06 2.22639e+06 2.19992e+06 2.03737e+06 2.03513e+06 1.4543e+06 1.6152e+06 2.46119e+06 2.51492e+06 2.14659e+06 2.83932e+18 1.09817e+12 
3.56892 75925 74974.8 1.51537e+06 1.49953e+06 4.3338e+06 4.32873e+06 1.63735e+06 1.60812e+06 1.16387e+06 1.14627e+06 3.96175e+06 2.65678e+06 2.66054e+06 2.38944e+06 2.35473e+06 1.89951e+06 1.87199e+06 1.40368e+06 1.71242e+06 2.42501e+06 2.56208e+06 1.79605e+06 2.80998e+18 1.31403e+12 
3.66762 101313 100183 1.54238e+06 1.52761e+06 3.84378e+06 3.83902e+06 2.12262e+06 2.08417e+06 1.04256e+06 1.03263e+06 3.61402e+06 2.62637e+06 2.63008e+06 2.51801e+06 2.49953e+06 1.7662e+06 1.73042e+06 1.4862e+06 1.8711e+06 2.22609e+06 2.42315e+06 1.40815e+06 2.77781e+18 1.62555e+12 
3.76633 137552 136145 1.58253e+06 1.5616e+06 3.31958e+06 3.31473e+06 2.59254e+06 2.57181e+06 942251 927636 3.24659e+06 2.59099e+06 2.59554e+06 2.65815e+06 2.62283e+06 1.65348e+06 1.62629e+06 1.68966e+06 2.04194e+06 1.99917e+06 2.24702e+06 1.21369e+06 2.74086e+18 2.0695e+12 
3.86503 189148 186170 1.61228e+06 1.60232e+06 2.77759e+06 2.77483e+06 3.02111e+06 3.0359e+06 848263 843147 2.86507e+06 2.55248e+06 2.55707e+06 2.78391e+06 2.71286e+06 1.60018e+06 1.57045e+06 1.93057e+06 2.17161e+06 1.79911e+06 2.00604e+06 1.3203e+06 2.70018e+18 2.68978e+12 
3.96374 262515 254817 1.64561e+06 1.65107e+06 2.23844e+06 2.23833e+06 3.38172e+06 3.42575e+06 790146 791521 2.46992e+06 2.51143e+06 2.51484e+06 2.8432e+06 2.76334e+06 1.61004e+06 1.56787e+06 2.13921e+06 2.21393e+06 1.69177e+06 1.79178e+06 1.67575e+06 2.65617e+18 3.55444e+12 
4.06244 366762 355069 1.70487e+06 1.70959e+06 1.72114e+06 1.72395e+06 3.65376e+06 3.74336e+06 771401 786593 2.09751e+06 2.46451e+06 2.469e+06 2.82281e+06 2.76838e+06 1.67955e+06 1.6186e+06 2.26831e+06 2.15691e+06 1.68292e+06 1.62328e+06 2.08458e+06 2.60715e+18 4.79948e+12 
4.16115 514830 502188 1.77589e+06 1.78037e+06 1.24515e+06 1.25001e+06 3.82164e+06 3.95852e+06 818356 840696 1.74439e+06 2.4201e+06 2.41974e+06 2.74076e+06 2.72706e+06 1.79952e+06 1.71578e+06 2.2586e+06 2.01926e+06 1.79143e+06 1.62025e+06 2.29812e+06 2.55765e+18 6.59272e+12 
4.25985 725091 709333 1.86645e+06 1.86686e+06 829505 833604 3.87304e+06 3.99754e+06 927048 968819 1.43519e+06 2.37073e+06 2.36723e+06 2.67307e+06 2.64388e+06 1.94488e+06 1.84802e+06 2.10236e+06 1.84044e+06 1.97508e+06 1.75356e+06 2.21465e+06 2.50381e+18 9.12532e+12 
4.35856 1.02362e+06 1.00594e+06 1.96085e+06 1.974e+06 487120 489776 3.80663e+06 3.8896e+06 1.11717e+06 1.18726e+06 1.16326e+06 2.31176e+06 2.31159e+06 2.53819e+06 2.52567e+06 2.05042e+06 2.0004e+06 1.87447e+06 1.66995e+06 2.12966e+06 1.9302e+06 1.82398e+06 2.44324e+18 1.27294e+13 
4.45726 1.44744e+06 1.42722e+06 2.08477e+06 2.10858e+06 229871 230683 3.62129e+06 3.66616e+06 1.40017e+06 1.51097e+06 931991 2.24534e+06 2.25254e+06 2.36853e+06 2.3824e+06 2.13724e+06 2.15638e+06 1.61632e+06 1.55459e+06 2.28047e+06 2.09513e+06 1.40923e+06 2.37694e+18 1.78434e+13 
4.55597 2.04909e+06 2.01835e+06 2.23712e+06 2.28055e+06 66259.9 65804.9 3.33023e+06 3.30673e+06 1.80176e+06 1.95386e+06 751537 2.18032e+06 2.18584e+06 2.16088e+06 2.2273e+06 2.22299e+06 2.29615e+06 1.3989e+06 1.52905e+06 2.30719e+06 2.26771e+06 1.18735e+06 2.30732e+18 2.5056e+13 
4.65467 2.90316e+06 2.85657e+06 2.45193e+06 2.50441e+06 1112.92 936.656 2.95145e+06 2.85554e+06 2.34621e+06 2.52371e+06 618850 2.06011e+06 2.0686e+06 1.94278e+06 2.05401e+06 2.25635e+06 2.4015e+06 1.27749e+06 1.5934e+06 2.19207e+06 2.32823e+06 1.23296e+06 2.18184e+18 3.52864e+13 
4.75337 4.11551e+06 4.05943e+06 2.7353e+06 2.80183e+06 37054.1 38315.5 2.50707e+06 2.39472e+06 2.95408e+06 3.14903e+06 538274 1.50609e+06 1.51841e+06 1.62025e+06 1.72299e+06 2.16815e+06 2.39987e+06 1.24606e+06 1.83643e+06 2.16868e+06 2.53029e+06 1.86495e+06 1.59831e+18 4.98805e+13 
