# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 ProbabilityDensity_0
# 3 ProbabilityDensity_1
# 4 ProbabilityDensity_2
# 5 ProbabilityDensity_3
# 6 ProbabilityDensity_4
# 7 ProbabilityDensity_5
# 8 ProbabilityDensity_6
# 9 ProbabilityDensity_7
# 10 ProbabilityDensity_8
# 11 ProbabilityDensity_9
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 
-1.76768 0.00510813 0.000332641 0.000697147 0.00177634 0.00458689 0.0133686 0.047117 0.20817 1.07248 4.64406 
-1.66667 0.00859167 0.000550788 0.00115108 0.00291987 0.0074924 0.0216602 0.0755851 0.330069 1.6785 7.16868 
-1.56566 0.0143851 0.000907724 0.00189162 0.00477675 0.0121796 0.0349233 0.12065 0.520683 2.6132 11.0062 
-1.46465 0.0239743 0.0014889 0.00309382 0.00777705 0.0197029 0.0560301 0.191616 0.817146 4.04688 16.8059 
-1.36364 0.0397707 0.0024305 0.00503575 0.0126005 0.0317172 0.0894453 0.302774 1.27573 6.23357 25.52 
-1.26263 0.0656662 0.00394846 0.00815685 0.0203157 0.0508042 0.142069 0.475958 1.98117 9.54975 38.536 
-1.16162 0.107911 0.00638319 0.0131476 0.0325929 0.0809702 0.224505 0.74431 3.06028 14.5498 57.8609 
-1.06061 0.176486 0.0102685 0.0210871 0.0520281 0.128395 0.352947 1.15784 4.70167 22.0445 86.378 
-0.959596 0.287249 0.0164364 0.0336518 0.0826332 0.202554 0.551983 1.79154 7.18394 33.2117 128.199 
-0.858586 0.465251 0.0261771 0.0534316 0.130572 0.317892 0.858713 2.75712 10.916 49.7504 189.146 
-0.757576 0.749854 0.0414784 0.0844038 0.205255 0.496295 1.32877 4.22 16.4939 74.0938 277.395 
-0.656566 1.20255 0.0653861 0.13264 0.320972 0.770716 2.04503 6.42338 24.7804 109.701 404.345 
-0.555556 1.91886 0.102538 0.207353 0.499274 1.19046 3.1302 9.72251 37.0158 161.454 585.755 
-0.454545 3.04631 0.159955 0.322435 0.772473 1.82883 4.76471 14.6327 54.9697 236.186 843.234 
-0.353535 4.81138 0.248197 0.498703 1.1887 2.79408 7.21209 21.8963 81.1485 343.392 1206.16 
-0.252525 7.55975 0.383045 0.767156 1.81918 4.24506 10.8546 32.5746 119.075 496.151 1714.11 
-0.151515 11.8157 0.587936 1.17364 2.76862 6.41318 16.2427 48.1743 173.663 712.33 2419.91 
-0.0505051 18.3696 0.897448 1.78554 4.18991 9.63334 24.1638 70.8177 251.707 1016.13 3393.44 
0.0505051 28.4054 1.36224 2.70117 6.30472 14.3866 35.735 103.471 362.53 1440.01 4726.12 
0.151515 43.685 2.05606 4.06304 9.43225 21.3592 52.5302 150.248 518.81 2027.14 6536.39 
0.252525 66.8139 3.08545 6.07622 14.0287 31.5224 76.7487 216.803 737.638 2834.34 8975.95 
0.353535 101.618 4.6033 9.03366 20.7412 46.2405 111.439 310.847 1041.83 3935.63 12236.8 
0.454545 153.68 6.82735 13.3507 30.4809 67.4147 160.794 442.798 1461.58 5426.43 16559.2 
0.555556 231.084 10.0654 19.6119 44.5206 97.673 230.527 626.606 2036.4 7428.3 22239.3 
0.656566 345.458 14.749 28.6331 64.6237 140.618 328.356 880.769 2817.5 10094.3 29637.4 
0.757576 513.402 21.4789 41.5442 93.2133 201.143 464.616 1229.58 3870.46 13614.8 39185 
0.858586 758.439 31.084 59.8965 133.59 285.839 653.005 1704.59 5278.38 18222.8 51389.4 
0.959596 1113.64 44.6983 85.802 190.21 403.498 911.505 2346.37 7145.11 24200.1 66836.7 
1.06061 1625.15 63.8601 122.11 269.035 565.735 1263.47 3206.43 9598.85 31881.2 86188.3 
1.16162 2356.81 90.6371 172.63 377.962 787.738 1738.92 4349.42 12795.5 41656.5 110172 
1.26263 3396.18 127.782 242.403 527.348 1089.16 2375.94 5855.4 16921.6 53971.9 139564 
1.36364 4862.4 178.923 338.036 730.633 1495.13 3222.33 7822.1 22196.9 69325.5 175162 
1.46465 6916.01 248.797 468.097 1005.07 2037.43 4337.23 10367 28874.8 88257.5 217740 
1.56566 9771.4 343.513 643.57 1372.54 2755.73 5792.82 13629.1 37241.3 111335 267997 
1.66667 13712 470.872 878.375 1860.46 3698.86 7675.82 17769.5 47611 139125 326487 
1.76768 19108.9 640.706 1189.93 2502.7 4926.1 10088.7 22971.1 60319.3 172164 393531 
1.86869 26442.4 865.252 1599.75 3340.57 6508.2 13150.1 29436.5 75709.9 210911 469122 
1.9697 36327.8 1159.53 2134.01 4423.59 8528.19 16994.7 37383.7 94117.1 255691 552822 
2.07071 49543.4 1541.71 2824.07 5810.17 11081.5 21771.4 47038.1 115841 306632 643656 
2.17172 67061.4 2033.38 3706.83 7567.84 14275.5 27640.2 58622.4 141118 363591 740015 
2.27273 90080.3 2659.8 4824.91 9773.03 18227.6 34766.3 72341.4 170084 426080 839582 
2.37374 120055 3449.82 6226.44 12510 23062.1 43312.3 88362.9 202731 493190 939297 
