# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 EigenEnergyOnMesh_13 EigenEnergyOnMesh_14 EigenEnergyOnMesh_15 EigenEnergyOnMesh_16 
-4.89899 1.00447e+07 1.00447e+07 1.00205e+07 1.00205e+07 93533.5 93533.5 357105 357105 541638 541638 23.1255 23.1255 348.944 348.944 1539.01 1539.01 4496.29 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.79798 1.17086e+07 1.17086e+07 1.16798e+07 1.16798e+07 87671.4 87671.4 336369 336369 516170 516170 3.91141 3.91141 28.2586 28.2586 29.4716 29.4716 1.53361 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.69697 1.20755e+07 1.20755e+07 1.20467e+07 1.20467e+07 81055 81055 312791 312791 486694 486694 73.2549 73.2549 827.492 827.492 2456.34 2456.34 4203.92 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.59596 1.13108e+07 1.13108e+07 1.12859e+07 1.12859e+07 73813.8 73813.8 286774 286774 453127 453127 204.509 204.509 2438.02 2438.02 7877.55 7877.55 15468.7 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.49495 9.78203e+06 9.78203e+06 9.76325e+06 9.76325e+06 66189.6 66189.6 259084 259084 415882 415882 352.763 352.763 4303.27 4303.27 14393.8 14393.8 29776.6 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.39394 7.89906e+06 7.89906e+06 7.88715e+06 7.88715e+06 58481.7 58481.7 230725 230725 375987 375987 475.303 475.303 5878.1 5878.1 20062.7 20062.7 42750.6 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.29293 6.00404e+06 6.00404e+06 5.99838e+06 5.99838e+06 50982 50982 202744 202744 334899 334899 545.295 545.295 6808.65 6808.65 23566.3 23566.3 51239.7 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.19192 4.32193e+06 4.32193e+06 4.32114e+06 4.32114e+06 43926.4 43926.4 176044 176044 294192 294192 555.712 555.712 6989.99 6989.99 24453.7 24453.7 53986.7 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-4.09091 2.96032e+06 2.96032e+06 2.9628e+06 2.9628e+06 37471.9 37471.9 151282 151282 255255 255255 515.493 515.493 6523.14 6523.14 23019.2 23019.2 51449 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
-3.9899 1.93677e+06 1.93677e+06 1.94106e+06 1.94106e+06 31697.5 31697.5 128847 128847 219114 219114 442.11 442.11 5623.11 5623.11 19989.3 19989.3 45142.9 -0.100285 -0.100285 -0.111337 -0.111337 -0.170646 -0.170646 -0.183968 -0.183968 -0.204917 -0.204917 -0.20556 -0.20556 -0.20707 -0.20707 -0.209218 -0.209218 -0.2122 
