# ASCII 1D datafile generated by TiberCAD
# x ProbabilityDensity_0 ProbabilityDensity_1 ProbabilityDensity_2 ProbabilityDensity_3 ProbabilityDensity_4 ProbabilityDensity_5 ProbabilityDensity_6 ProbabilityDensity_7 ProbabilityDensity_8 ProbabilityDensity_9 ProbabilityDensity_10 ProbabilityDensity_11 ProbabilityDensity_12 ProbabilityDensity_13 ProbabilityDensity_14 ProbabilityDensity_15 ProbabilityDensity_16 ProbabilityDensity_17 ProbabilityDensity_18 ProbabilityDensity_19 ProbabilityDensity_20 ProbabilityDensity_21 ProbabilityDensity_22 EigenEnergyOnMesh_0 EigenEnergyOnMesh_1 EigenEnergyOnMesh_2 EigenEnergyOnMesh_3 EigenEnergyOnMesh_4 EigenEnergyOnMesh_5 EigenEnergyOnMesh_6 EigenEnergyOnMesh_7 EigenEnergyOnMesh_8 EigenEnergyOnMesh_9 EigenEnergyOnMesh_10 EigenEnergyOnMesh_11 EigenEnergyOnMesh_12 EigenEnergyOnMesh_13 EigenEnergyOnMesh_14 EigenEnergyOnMesh_15 EigenEnergyOnMesh_16 EigenEnergyOnMesh_17 EigenEnergyOnMesh_18 EigenEnergyOnMesh_19 EigenEnergyOnMesh_20 EigenEnergyOnMesh_21 EigenEnergyOnMesh_22 eDensity hDensity 
-9.59799 95158 281887 484784 679798 719227 49118.2 38601.6 503601 29939.2 150122 476222 66025.9 113486 475674 195543 22969.4 380746 387762 20253.9 178981 481002 213971 9264.59 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.38153e+17 0 
-9.49749 104168 306486 519246 710643 720556 40770.6 45106.9 479265 17402.1 172122 446199 39167 146401 461400 139326 50604.7 406398 317497 1800.52 240061 453554 129290 45148.5 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.5019e+17 0 
-9.39698 113462 331464 552823 737550 715105 32781.8 51550.8 449338 8061.57 192586 408999 18683 179579 435262 89172.8 86759.1 417545 242694 3413.05 296696 403488 60454.8 103570 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.62421e+17 0 
-9.29648 123020 356726 585268 760193 702992 25334.2 57783.3 414624 2205.57 210838 366041 5470.9 211433 398663 48141 128999 413377 169481 24945.1 343304 336182 15593.5 177016 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.74801e+17 0 
-9.19598 132823 382178 616343 778297 684457 18597.7 63659.7 376050 14.2811 226276 318956 108.885 240440 353561 18728.8 174484 394208 103852 64440.3 375294 258855 0.0260625 256047 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.87289e+17 0 
-9.09548 142852 407726 645823 791650 659861 12725.2 69043.9 334644 1555.08 238394 269531 2831.34 265215 302367 2725.63 220158 361451 51175.4 118312 389520 179798 15514.2 330508 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 1.99843e+17 0 
-8.99497 153089 433276 673497 800097 629676 7849.93 73811.6 291508 6780.74 246796 219637 13519.5 284579 247813 1104.52 262952 317516 15758.7 181670 384587 107483 60307.1 390836 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 2.12421e+17 0 
-8.89447 163514 458738 699169 803549 594476 4082.33 77853.3 247786 15531.3 251208 171163 31707.5 297610 192806 13964.1 299998 265630 495.99 248766 360988 49653.9 129099 429289 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 2.24984e+17 0 
-8.79397 174108 484020 722659 801975 554930 1507.44 81076.5 204634 27539.2 251490 125937 56603.1 303692 140274 40524 328811 209598 6633.95 313517 321053 12502.8 213786 440935 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 2.37494e+17 0 
-8.69347 184854 509036 743806 795412 511782 183.326 83407.7 163192 42437.8 247637 85666.2 87123.2 302540 93011.1 79173.6 347464 153529 33671.9 370056 268720 4.88819 304393 424286 -0.0010735 0.0240621 0.0753143 0.146227 0.232195 0.287891 0.297541 0.341547 0.401768 0.435629 0.502204 0.58585 0.64531 0.722107 0.829549 0.921528 1.00875 1.12889 1.2589 1.36993 1.49313 1.64904 1.80186 2.49913e+17 0 
